"Dock Timestamp","Undock Timestamp","Vessel Name","Berth Name","Terminal Name","Current Port","Current Port Ata","Destination Port","Load Condition At Arrival","Current Port Atd","Load Condition At Departure","Time At Berth","Time At Port","Vessel Type - Generic","Capacity - Dwt","Capacity - Gt",Built,"Current Port Unlocode","Port Operation",Mmsi,Imo,"Current Port Country","Draught At Arrival","Origin Port Unlocode","Origin Port Country","Commercial Market","Commercial Size Class","Capacity - Teu","Capacity - Liquid Gas","Voyage Distance Travelled","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port","Voyage Time Underway","Draught At Departure"
"2023-12-03 20:39:00","2023-12-03 21:36:00","MED RIGEL",Container,"Container Terminal XXI",SINES,"2023-12-03 20:08:00",SINES,N/A,"2023-12-03 21:37:00",N/A,1.0,1.5,"Fire Fighting Vessel",413,428,2010,PTSIE,NA,255803340,9525443,PT,4.8,PTSIE,PT,"SUPPORTING VESSELS",,,,3,10.8,12.0,0.0,"2023-12-03 19:54:00",SINES,0.2,4.8
"2023-12-03 20:22:00","2023-12-03 21:04:00","SIMENTA DE CARVALHO",2,"Oil and Products Terminal",SINES,"2023-12-03 13:40:00",SINES,N/A,"2023-12-04 07:01:00",N/A,0.7,17.4,"Pilot Vessel",,,,PTSIE,NA,263673856,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,11.8,12.7,0.0,"2023-12-03 13:22:00",SINES,0.3,0.0
"2023-12-03 20:20:00","2023-12-03 20:57:00","CASTELO DE SAO JORGE",2,"Oil and Products Terminal",SINES,"2023-12-03 13:46:00",SINES,N/A,"2023-12-04 06:52:00",N/A,0.6,17.1,"Fire Fighting Vessel",162,386,2005,PTSIE,NA,263625000,9319179,PT,6.5,,PT,"SUPPORTING VESSELS",,,,3,5.5,6.9,0.0,"2023-12-03 13:45:00","SINES ANCH",0.0,6.5
"2023-12-03 20:10:00","2023-12-03 21:34:00","MED ANTARES",Container,"Container Terminal XXI",SINES,"2023-12-03 20:07:00",SINES,N/A,"2023-12-03 21:36:00",N/A,1.4,1.5,Tug,156,,2019,PTSIE,NA,255806406,9803821,PT,6.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,10.7,11.3,0.0,"2023-12-03 19:52:00",SINES,0.3,6.0
"2023-12-03 17:32:00","2023-12-03 18:00:00","CASTELO DE SINES",4,"Oil and Products Terminal",SINES,"2023-12-03 13:49:00",SINES,N/A,"2023-12-04 06:54:00",N/A,0.5,17.1,"Fire Fighting Vessel",304,455,2009,PTSIE,NA,263624000,9503512,PT,5.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.8,7.0,0.0,"2023-12-03 13:20:00",SINES,0.5,5.0
"2023-12-03 17:22:00","2023-12-03 18:10:00","SIMENTA DE CARVALHO",4,"Oil and Products Terminal",SINES,"2023-12-03 13:40:00",,N/A,"2023-12-04 07:01:00",N/A,0.8,17.4,"Pilot Vessel",,,,PTSIE,NA,263673856,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,11.8,12.7,0.0,"2023-12-03 13:22:00",SINES,0.3,0.0
"2023-12-03 16:30:00","2023-12-03 17:55:00",POSEIDON,3,"Oil and Products Terminal",SINES,"2023-12-03 13:46:00",SINES,N/A,"2023-12-04 09:41:00",N/A,1.4,19.9,Tug,189,249,1979,PTSIE,NA,263601460,7626085,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,2,5.4,8.2,0.0,"2023-12-03 13:26:00",SINES,0.3,0.0
"2023-12-03 15:31:00","2023-12-03 17:00:00","CASTELO DE SINES",1B,"Multi Purpose Terminal",SINES,"2023-12-03 13:49:00",,N/A,"2023-12-04 06:54:00",N/A,1.5,17.1,"Fire Fighting Vessel",304,455,2009,PTSIE,NA,263624000,9503512,PT,5.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.8,7.0,0.0,"2023-12-03 13:20:00",SINES,0.5,5.0
"2023-12-03 15:04:00","2023-12-03 16:08:00",POSEIDON,5,"Oil and Products Terminal",SINES,"2023-12-03 13:46:00",,N/A,"2023-12-04 09:41:00",N/A,1.1,19.9,Tug,189,249,1979,PTSIE,NA,263601460,7626085,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,2,5.4,8.2,0.0,"2023-12-03 13:26:00",SINES,0.3,0.0
"2023-12-03 14:16:00","2023-12-03 15:26:00","CASTELO DE SAO JORGE",5,"Oil and Products Terminal",SINES,"2023-12-03 13:46:00",,N/A,"2023-12-04 06:52:00",N/A,1.2,17.1,"Fire Fighting Vessel",162,386,2005,PTSIE,NA,263625000,9319179,PT,6.5,,PT,"SUPPORTING VESSELS",,,,3,5.5,6.9,0.0,"2023-12-03 13:45:00","SINES ANCH",0.0,6.5
"2023-12-03 14:10:00","2023-12-03 15:16:00","CASTELO DE SINES",5,"Oil and Products Terminal",SINES,"2023-12-03 13:49:00",,N/A,"2023-12-04 06:54:00",N/A,1.1,17.1,"Fire Fighting Vessel",304,455,2009,PTSIE,NA,263624000,9503512,PT,5.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.8,7.0,0.0,"2023-12-03 13:20:00",SINES,0.5,5.0
"2023-12-03 14:10:00","2023-12-04 16:42:00","FRONT SEOUL",5,"Oil and Products Terminal",SINES,"2023-12-03 13:48:00",,"In ballast","2023-12-04 16:47:00",Laden,26.5,27.0,"Crude Oil Tanker",157271,82305,2019,PTSIE,LOAD,477539800,9831854,PT,11.6,NLRTM,NL,"WET BULK",SUEZMAX,,,7,5.2,7.0,21.9,"2023-11-25 15:23:00",ROTTERDAM,190.4,14.6
"2023-12-03 13:16:00","2023-12-03 13:20:00","SIMENTA DE CARVALHO",5,"Oil and Products Terminal",SINES,"2023-12-02 07:09:00",SINES,N/A,"2023-12-03 13:22:00",N/A,0.1,30.2,"Pilot Vessel",,,,PTSIE,NA,263673856,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,13.0,17.0,0.0,"2023-12-02 06:52:00",SINES,0.3,0.0
"2023-12-03 10:35:00","2023-12-03 11:11:00",POSEIDON,"Sines LNG","REN Atlantico Terminal LNG",SINES,"2023-12-02 09:35:00",SINES,N/A,"2023-12-03 13:26:00",N/A,0.6,27.9,Tug,189,249,1979,PTSIE,NA,263601460,7626085,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,2,5.3,7.5,0.0,"2023-12-02 09:16:00",SINES,0.3,0.0
"2023-12-03 10:34:00","2023-12-03 11:10:00","CASTELO DE SAO JORGE","Sines LNG","REN Atlantico Terminal LNG",SINES,"2023-12-02 09:35:00",SINES,N/A,"2023-12-03 13:25:00",N/A,0.6,27.8,"Fire Fighting Vessel",162,386,2005,PTSIE,NA,263625000,9319179,PT,6.5,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.9,7.5,0.0,"2023-12-02 09:16:00",SINES,0.3,6.5
"2023-12-03 10:31:00","2023-12-03 11:09:00","SIMENTA DE CARVALHO",1A,"Multi Purpose Terminal",SINES,"2023-12-02 07:09:00",,N/A,"2023-12-03 13:22:00",N/A,0.6,30.2,"Pilot Vessel",,,,PTSIE,NA,263673856,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,13.0,17.0,0.0,"2023-12-02 06:52:00",SINES,0.3,0.0
"2023-12-03 10:30:00","2023-12-03 11:10:00","CASTELO DE SINES",2,"Multi Purpose Terminal",SINES,"2023-12-02 09:39:00",SINES,N/A,"2023-12-03 13:20:00",N/A,0.7,27.7,"Fire Fighting Vessel",304,455,2009,PTSIE,NA,263624000,9503512,PT,5.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.9,9.0,0.0,"2023-12-02 09:10:00",SINES,0.5,5.0
"2023-12-02 20:34:00","2023-12-03 00:28:00","BAHIA TRES",Container,"Container Terminal XXI",SINES,"2023-12-02 20:22:00",SINES,"Partially Laden","2023-12-03 00:31:00","Partially Laden",3.9,4.2,"Oil Products Tanker",6850,4969,2007,PTSIE,NONE,224994000,9428671,PT,5.8,PTSIE,PT,"WET BULK",HANDYSIZE,,,4,9.1,10.3,0.0,"2023-12-02 20:03:00",SINES,0.3,5.8
"2023-12-02 18:52:00","2023-12-02 19:08:00",SPARTACUS,1B,"Multi Purpose Terminal",SINES,"2023-12-02 09:38:00",SINES,N/A,"2023-12-03 13:28:00",N/A,0.3,27.8,Tug,,,,PTSIE,NA,263602555,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,3,5.9,7.5,0.0,"2023-12-02 09:14:00",SINES,0.4,0.0
"2023-12-02 18:49:00","2023-12-02 19:11:00","SIMENTA DE CARVALHO",1B,"Multi Purpose Terminal",SINES,"2023-12-02 07:09:00",,N/A,"2023-12-03 13:22:00",N/A,0.4,30.2,"Pilot Vessel",,,,PTSIE,NA,263673856,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,13.0,17.0,0.0,"2023-12-02 06:52:00",SINES,0.3,0.0
"2023-12-02 18:17:00","2023-12-02 18:34:00","MED ANTARES",Container,"Container Terminal XXI",SINES,"2023-12-02 17:58:00",SINES,N/A,"2023-12-02 18:37:00",N/A,0.3,0.7,Tug,156,,2019,PTSIE,NA,255806406,9803821,PT,6.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,6.2,12.1,0.1,"2023-12-02 17:27:00",SINES,0.5,6.0
"2023-12-02 18:14:00","2023-12-04 01:14:00",MERITO,Container,"Container Terminal XXI",SINES,"2023-12-02 17:58:00",VALENCIA,"In ballast","2023-12-04 01:16:00",Laden,31.0,31.3,"Container Ship",14332,11925,1998,PTSIE,LOAD,249096000,9167942,PT,6.1,MACAS,MA,"CONTAINER SHIPS",FEEDER,1104,,283,11.0,14.4,0.0,"2023-12-01 17:28:00",CASABLANCA,24.5,8.7
"2023-12-02 17:05:00","2023-12-02 17:24:00","CTE CELSO MADEIRA",7,"Oil and Products Terminal",SINES,"2023-12-02 13:25:00",SINES,N/A,"2023-12-02 17:28:00",N/A,0.3,4.1,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,,PT,"SUPPORTING VESSELS",,,,10,11.9,17.5,0.0,"2023-12-02 13:24:00","SINES ANCH",0.0,0.0
"2023-12-02 17:00:00","2023-12-02 17:18:00",SPARTACUS,7,"Oil and Products Terminal",SINES,"2023-12-02 09:38:00",,N/A,"2023-12-03 13:28:00",N/A,0.3,27.8,Tug,,,,PTSIE,NA,263602555,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,3,5.9,7.5,0.0,"2023-12-02 09:14:00",SINES,0.4,0.0
"2023-12-02 15:02:00","2023-12-02 19:57:00","BAHIA TRES",6,"Oil and Products Terminal",SINES,"2023-12-02 14:43:00",SINES,"Partially Laden","2023-12-02 20:03:00","Partially Laden",4.9,5.3,"Oil Products Tanker",6850,4969,2007,PTSIE,NONE,224994000,9428671,PT,5.8,PTSET,PT,"WET BULK",HANDYSIZE,,,69,7.4,9.9,5.4,"2023-12-02 00:07:00",SETUBAL,14.6,5.8
"2023-12-02 14:14:00","2023-12-02 17:24:00","MED ANTARES",Container,"Container Terminal XXI",SINES,"2023-12-02 14:04:00",SINES,N/A,"2023-12-02 17:27:00",N/A,3.2,3.4,Tug,156,,2019,PTSIE,NA,255806406,9803821,PT,6.0,PTSIE,PT,"SUPPORTING VESSELS",,,,5,7.7,12.0,0.2,"2023-12-02 13:04:00",SINES,1.0,6.0
"2023-12-02 14:11:00","2023-12-02 14:52:00","MED RIGEL",Container,"Container Terminal XXI",SINES,"2023-12-02 13:54:00",SINES,N/A,"2023-12-02 14:54:00",N/A,0.7,1.0,"Fire Fighting Vessel",413,428,2010,PTSIE,NA,255803340,9525443,PT,4.8,PTSIE,PT,"SUPPORTING VESSELS",,,,4,6.3,9.3,0.1,"2023-12-02 13:05:00",SINES,0.8,4.8
"2023-12-02 14:09:00","2023-12-04 03:27:00","MSC NITYA B",Container,"Container Terminal XXI",SINES,"2023-12-02 13:59:00",CRISTOBAL,"In ballast","2023-12-04 03:29:00","Partially Laden",37.3,37.5,"Container Ship",134007,113112,2017,PTSIE,NONE,255806029,9778117,PT,11.8,ESVLC,ES,"CONTAINER SHIPS","NEW PANAMAX",11000,,690,10.5,13.8,18.4,"2023-11-28 21:05:00",VALENCIA,88.9,12.2
"2023-12-02 13:43:00","2023-12-02 14:07:00",SPARTACUS,5,"Oil and Products Terminal",SINES,"2023-12-02 09:38:00",,N/A,"2023-12-03 13:28:00",N/A,0.4,27.8,Tug,,,,PTSIE,NA,263602555,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,3,5.9,7.5,0.0,"2023-12-02 09:14:00",SINES,0.4,0.0
"2023-12-02 13:41:00","2023-12-02 14:11:00","CASTELO DE SINES",5,"Oil and Products Terminal",SINES,"2023-12-02 09:39:00",,N/A,"2023-12-03 13:20:00",N/A,0.5,27.7,"Fire Fighting Vessel",304,455,2009,PTSIE,NA,263624000,9503512,PT,5.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.9,9.0,0.0,"2023-12-02 09:10:00",SINES,0.5,5.0
"2023-12-02 13:40:00","2023-12-02 14:00:00",POSEIDON,5,"Oil and Products Terminal",SINES,"2023-12-02 09:35:00",,N/A,"2023-12-03 13:26:00",N/A,0.3,27.9,Tug,189,249,1979,PTSIE,NA,263601460,7626085,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,2,5.3,7.5,0.0,"2023-12-02 09:16:00",SINES,0.3,0.0
"2023-12-02 13:28:00","2023-12-02 14:16:00","CTE CELSO MADEIRA",5,"Oil and Products Terminal",SINES,"2023-12-02 13:25:00",,N/A,"2023-12-02 17:28:00",N/A,0.8,4.1,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,,PT,"SUPPORTING VESSELS",,,,10,11.9,17.5,0.0,"2023-12-02 13:24:00","SINES ANCH",0.0,0.0
"2023-12-02 12:03:00","2023-12-02 12:22:00","CTE CELSO MADEIRA",Container,"Container Terminal XXI",SINES,"2023-12-02 10:25:00",SINES,N/A,"2023-12-02 12:23:00",N/A,0.3,2.0,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,5,14.2,15.5,0.0,"2023-12-02 10:06:00",SINES,0.3,0.0
"2023-12-02 11:33:00","2023-12-02 11:48:00",SPARTACUS,6,"Oil and Products Terminal",SINES,"2023-12-02 09:38:00",,N/A,"2023-12-03 13:28:00",N/A,0.3,27.8,Tug,,,,PTSIE,NA,263602555,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,3,5.9,7.5,0.0,"2023-12-02 09:14:00",SINES,0.4,0.0
"2023-12-02 11:28:00","2023-12-02 11:53:00","SIMENTA DE CARVALHO",6,"Oil and Products Terminal",SINES,"2023-12-02 07:09:00",,N/A,"2023-12-03 13:22:00",N/A,0.4,30.2,"Pilot Vessel",,,,PTSIE,NA,263673856,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,13.0,17.0,0.0,"2023-12-02 06:52:00",SINES,0.3,0.0
"2023-12-02 11:10:00","2023-12-02 13:01:00","MED ANTARES",Container,"Container Terminal XXI",SINES,"2023-12-02 11:04:00",SINES,N/A,"2023-12-02 13:04:00",N/A,1.9,2.0,Tug,156,,2019,PTSIE,NA,255806406,9803821,PT,6.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,6.4,10.0,0.4,"2023-12-02 10:07:00",SINES,1.0,6.0
"2023-12-02 11:07:00","2023-12-02 11:21:00","SIMENTA DE CARVALHO","Sines LNG","REN Atlantico Terminal LNG",SINES,"2023-12-02 07:09:00",,N/A,"2023-12-03 13:22:00",N/A,0.2,30.2,"Pilot Vessel",,,,PTSIE,NA,263673856,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,13.0,17.0,0.0,"2023-12-02 06:52:00",SINES,0.3,0.0
"2023-12-02 11:00:00","2023-12-03 20:39:00","MSC ELMA",Container,"Container Terminal XXI",SINES,"2023-12-02 10:50:00",CAUCEDO,"Partially Laden","2023-12-03 20:41:00",Laden,33.7,33.9,"Container Ship",110103,97805,2016,PTSIE,LOAD,255805866,9735218,PT,11.3,BEANR,BE,"CONTAINER SHIPS","POST PANAMAX",8800,,1207,12.2,18.7,24.1,"2023-11-27 01:58:00",ANTWERP,128.9,14.0
"2023-12-02 10:59:00","2023-12-02 13:02:00","MED RIGEL",Container,"Container Terminal XXI",SINES,"2023-12-02 10:49:00",SINES,N/A,"2023-12-02 13:05:00",N/A,2.1,2.3,"Fire Fighting Vessel",413,428,2010,PTSIE,NA,255803340,9525443,PT,4.8,PTSIE,PT,"SUPPORTING VESSELS",,,,3,6.4,8.3,0.2,"2023-12-02 10:10:00",SINES,0.7,4.8
"2023-12-02 10:20:00","2023-12-02 11:02:00","CASTELO DE SAO JORGE","Sines LNG","REN Atlantico Terminal LNG",SINES,"2023-12-02 09:35:00",,N/A,"2023-12-03 13:25:00",N/A,0.7,27.8,"Fire Fighting Vessel",162,386,2005,PTSIE,NA,263625000,9319179,PT,6.5,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.9,7.5,0.0,"2023-12-02 09:16:00",SINES,0.3,6.5
"2023-12-02 10:12:00","2023-12-02 11:21:00",SPARTACUS,"Sines LNG","REN Atlantico Terminal LNG",SINES,"2023-12-02 09:38:00",,N/A,"2023-12-03 13:28:00",N/A,1.2,27.8,Tug,,,,PTSIE,NA,263602555,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,3,5.9,7.5,0.0,"2023-12-02 09:14:00",SINES,0.4,0.0
"2023-12-02 10:11:00","2023-12-02 10:59:00",POSEIDON,"Sines LNG","REN Atlantico Terminal LNG",SINES,"2023-12-02 09:35:00",,N/A,"2023-12-03 13:26:00",N/A,0.8,27.9,Tug,189,249,1979,PTSIE,NA,263601460,7626085,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,2,5.3,7.5,0.0,"2023-12-02 09:16:00",SINES,0.3,0.0
"2023-12-02 10:06:00","2023-12-02 11:07:00","CASTELO DE SINES","Sines LNG","REN Atlantico Terminal LNG",SINES,"2023-12-02 09:39:00",,N/A,"2023-12-03 13:20:00",N/A,1.0,27.7,"Fire Fighting Vessel",304,455,2009,PTSIE,NA,263624000,9503512,PT,5.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.9,9.0,0.0,"2023-12-02 09:10:00",SINES,0.5,5.0
"2023-12-02 10:06:00","2023-12-03 11:10:00","TRADER III","Sines LNG","REN Atlantico Terminal LNG",SINES,"2023-12-02 09:37:00",INGLESIDE,Laden,"2023-12-03 11:25:00","Partially Laden",25.1,25.8,"LNG Tanker",75849,94430,2002,PTSIE,DISCHARGE,636022727,9213416,PT,10.5,TTPTF,TT,"LNG CARRIERS",MNGC,,134770,4632,11.7,14.4,4.1,"2023-11-16 14:34:00","POINT FORTIN",379.1,9.5
"2023-12-02 09:56:00","2023-12-02 10:17:00","CASTELO DE SAO JORGE",2,"Multi Purpose Terminal",SINES,"2023-12-02 09:35:00",,N/A,"2023-12-03 13:25:00",N/A,0.4,27.8,"Fire Fighting Vessel",162,386,2005,PTSIE,NA,263625000,9319179,PT,6.5,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.9,7.5,0.0,"2023-12-02 09:16:00",SINES,0.3,6.5
"2023-12-02 09:56:00","2023-12-02 10:04:00","CTE CELSO MADEIRA",Container,"Container Terminal XXI",SINES,"2023-12-02 09:32:00",SINES,N/A,"2023-12-02 10:06:00",N/A,0.1,0.6,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,9,12.9,16.9,0.1,"2023-12-02 08:49:00",SINES,0.7,0.0
"2023-12-02 09:28:00","2023-12-02 10:07:00","MED ANTARES",Container,"Container Terminal XXI",SINES,"2023-12-02 09:26:00",SINES,N/A,"2023-12-02 10:07:00",N/A,0.7,0.7,Tug,156,,2019,PTSIE,NA,255806406,9803821,PT,6.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,11.3,12.5,0.0,"2023-12-02 09:13:00",SINES,0.2,6.0
"2023-12-02 09:02:00","2023-12-02 09:06:00","CTE CELSO MADEIRA",2,"Oil and Products Terminal",SINES,"2023-12-02 08:58:00",SINES,N/A,,,0.1,,"Pilot Vessel",,,,PTSIE,,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,16.0,16.9,0.0,"2023-12-02 08:49:00",SINES,0.2,
"2023-12-02 07:59:00","2023-12-02 08:15:00",POSEIDON,3,"Oil and Products Terminal",SINES,"2023-12-02 07:20:00",SINES,N/A,"2023-12-02 09:16:00",N/A,0.3,1.9,Tug,189,249,1979,PTSIE,NA,263601460,7626085,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,2,5.6,6.5,0.0,"2023-12-02 07:02:00",SINES,0.3,0.0
"2023-12-02 07:48:00","2023-12-02 09:13:00","CASTELO DE SAO JORGE",2,"Oil and Products Terminal",SINES,"2023-12-02 07:16:00",SINES,N/A,"2023-12-02 09:16:00",N/A,1.4,2.0,"Fire Fighting Vessel",162,386,2005,PTSIE,NA,263625000,9319179,PT,6.5,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.8,7.7,0.0,"2023-12-02 06:51:00",SINES,0.4,6.5
"2023-12-02 07:41:00","2023-12-02 08:56:00","CASTELO DE SINES",2,"Oil and Products Terminal",SINES,"2023-12-02 07:20:00",SINES,N/A,"2023-12-02 09:10:00",N/A,1.3,1.8,"Fire Fighting Vessel",304,455,2009,PTSIE,NA,263624000,9503512,PT,5.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.8,7.9,0.0,"2023-12-02 06:54:00",SINES,0.4,5.0
"2023-12-02 07:41:00","2023-12-03 21:01:00","SEA CORAL",2,"Oil and Products Terminal",SINES,"2023-12-02 07:19:00",M'BYA,Laden,"2023-12-03 21:06:00","In ballast",37.3,37.8,"Oil Products Tanker",156674,82778,2022,PTSIE,DISCHARGE,636021874,9935650,PT,15.3,ITAUG,IT,"WET BULK",SUEZMAX,,,8794,12.8,16.1,211.1,"2023-10-25 20:07:00",AUGUSTA,899.2,10.0
"2023-12-02 00:12:00","2023-12-02 08:46:00","CTE CELSO MADEIRA",Container,"Container Terminal XXI",SINES,"2023-12-01 22:53:00",SINES,N/A,"2023-12-02 08:49:00",N/A,8.6,9.9,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,5,16.4,18.5,0.0,"2023-12-01 22:37:00",SINES,0.3,0.0
"2023-12-01 23:42:00","2023-12-02 00:50:00","MED RIGEL",Container,"Container Terminal XXI",SINES,"2023-12-01 23:18:00",SINES,N/A,"2023-12-02 00:52:00",N/A,1.1,1.6,"Fire Fighting Vessel",413,428,2010,PTSIE,NA,255803340,9525443,PT,4.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,6.9,11.0,0.1,"2023-12-01 22:49:00",SINES,0.5,4.8
"2023-12-01 23:35:00","2023-12-02 00:49:00","MED ANTARES",Container,"Container Terminal XXI",SINES,"2023-12-01 16:03:00",SINES,N/A,,,1.2,,Tug,156,,2019,PTSIE,,255806406,9803821,PT,6.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,5.4,5.6,0.0,"2023-12-01 15:24:00",SINES,0.7,
"2023-12-01 23:25:00","2023-12-02 10:06:00","PORTO CHELI",Container,"Container Terminal XXI",SINES,"2023-12-01 23:19:00",FREEPORT,Laden,"2023-12-02 10:09:00",Laden,10.7,10.8,"Container Ship",79465,73059,2001,PTSIE,NONE,636020869,9221839,PT,14.2,ESALG,ES,"CONTAINER SHIPS","POST PANAMAX",6712,,347,7.6,12.3,60.2,"2023-11-27 15:59:00",ALGECIRAS,103.3,14.5
"2023-12-01 22:08:00","2023-12-01 22:31:00",POSEIDON,7,"Oil and Products Terminal",SINES,"2023-12-01 12:42:00",SINES,N/A,"2023-12-02 07:02:00",N/A,0.4,18.3,Tug,189,249,1979,PTSIE,NA,263601460,7626085,PT,0.0,,PT,"SUPPORTING VESSELS",,,,3,5.3,8.9,0.0,"2023-12-01 12:40:00","SINES ANCH",0.0,0.0
"2023-12-01 22:08:00","2023-12-01 22:19:00",ULISSES,7,"Oil and Products Terminal",SINES,"2023-12-01 11:10:00",SINES,N/A,"2023-12-02 06:53:00",N/A,0.2,19.7,Tug,,,,PTSIE,NA,263602563,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,3,8.9,9.7,0.0,"2023-12-01 10:52:00",SINES,0.3,0.0
"2023-12-01 22:07:00","2023-12-02 17:20:00","GAS ALICE",7,"Oil and Products Terminal",SINES,"2023-12-01 21:50:00",LEIXOES,"Partially Laden","2023-12-02 17:26:00",Laden,19.2,19.6,"LPG Tanker",3147,2997,2006,PTSIE,LOAD,209137000,9355290,PT,4.7,PTLEI,PT,"LPG CARRIERS",SGC,,3441,85,7.3,11.4,62.3,"2023-11-25 22:46:00",LEIXOES,143.1,5.6
"2023-12-01 22:02:00","2023-12-01 22:37:00","CTE CELSO MADEIRA",Container,"Container Terminal XXI",SINES,"2023-12-01 21:22:00",SINES,N/A,"2023-12-01 22:37:00",N/A,0.6,1.3,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,17.1,17.6,0.0,"2023-12-01 21:13:00",SINES,0.2,0.0
"2023-12-01 21:26:00","2023-12-01 21:31:00","CTE CELSO MADEIRA",6,"Oil and Products Terminal",SINES,"2023-12-01 21:22:00",,N/A,"2023-12-01 22:37:00",N/A,0.1,1.3,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,17.1,17.6,0.0,"2023-12-01 21:13:00",SINES,0.2,0.0
"2023-12-01 20:35:00","2023-12-01 21:13:00","CTE CELSO MADEIRA",Container,"Container Terminal XXI",SINES,"2023-12-01 15:34:00",SINES,N/A,"2023-12-01 21:13:00",N/A,0.6,5.7,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,7,14.0,15.3,0.0,"2023-12-01 15:07:00",SINES,0.5,0.0
"2023-12-01 16:22:00","2023-12-02 12:24:00","NORTHERN JAMBOREE",Container,"Container Terminal XXI",SINES,"2023-12-01 16:07:00",BOSTON,"Partially Laden","2023-12-02 12:26:00",Laden,20.0,20.3,"Container Ship",108827,94419,2010,PTSIE,NONE,255806170,9450363,PT,11.4,ESVLC,ES,"CONTAINER SHIPS","POST PANAMAX",8400,,762,10.1,14.7,23.8,"2023-11-27 05:47:00",VALENCIA,106.3,12.0
"2023-12-01 16:20:00","2023-12-01 22:48:00","MED RIGEL",Container,"Container Terminal XXI",SINES,"2023-12-01 16:07:00",SINES,N/A,"2023-12-01 22:49:00",N/A,6.5,6.7,"Fire Fighting Vessel",413,428,2010,PTSIE,NA,255803340,9525443,PT,4.8,PTSIE,PT,"SUPPORTING VESSELS",,,,4,4.8,4.9,0.1,"2023-12-01 15:11:00",SINES,0.9,4.0
"2023-12-01 16:17:00","2023-12-01 22:29:00","MED ANTARES",Container,"Container Terminal XXI",SINES,"2023-12-01 16:03:00",SINES,N/A,"2023-12-01 22:49:00",N/A,6.2,6.8,Tug,156,,2019,PTSIE,NA,255806406,9803821,PT,6.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,5.4,5.6,0.0,"2023-12-01 15:24:00",SINES,0.7,6.0
