Berth Name,Terminal Name,Time At Berth,Time At Port,Vessel Type - Generic,Commercial Market,Voyage Distance Travelled,Voyage Speed Average,Year of build,Voyage Origin Port,Flag,Gross tonnage,Deadweight,Length,Breadth
11,0,-1.2039728043259361,-0.5108256237659907,5,6,2.0,7.7,2010,105,32,145,195,89,0
11,0,2.0918640616783932,2.128231705849268,3,0,2300.0,13.2,1998,45,17,137,232,62,21
11,0,-0.2231435513142097,0.1823215567939546,5,6,3.0,10.5,2010,105,32,145,195,89,0
11,0,1.8562979903656263,1.8718021769015913,15,7,4.0,5.3,2010,63,17,181,281,0,8
11,0,-1.2039728043259361,-0.6931471805599453,17,6,2.0,5.1,1991,105,27,119,69,91,0
11,0,3.1612467120315646,3.1654750481410856,3,0,1007.0,13.1,2007,22,8,155,237,80,21
5,2,-0.6931471805599453,3.169685580677429,5,6,2.0,5.1,2005,105,27,130,112,77,0
11,0,0.7884573603642703,0.8754687373538999,17,6,2.0,4.2,1991,105,27,119,69,91,0
11,0,2.9806186357439426,2.990719731730447,3,0,669.0,11.1,2013,118,26,261,44,85,30
11,0,-0.5108256237659907,-0.2231435513142097,17,6,3.0,11.5,1991,105,27,119,69,91,0
1,3,3.2188758248682006,3.2347491740244907,11,4,1947.0,12.3,2015,74,11,26,92,25,13
4,2,0.09531017980432493,1.589235205116581,5,6,3.0,5.5,2005,106,27,130,112,77,0
4,2,3.893859034800475,3.906004933102583,4,7,2372.0,10.6,2012,28,1,216,107,69,30
8,2,2.4595888418037104,4.335982696172475,14,7,60.0,9.9,2007,64,32,156,274,116,7
12,4,-0.916290731874155,1.4586150226995167,5,6,8.0,5.2,2009,106,27,150,146,84,0
12,4,-0.5108256237659907,1.4816045409242156,5,6,4.0,5.5,2005,106,27,130,112,77,0
7,2,-0.10536051565782628,1.4586150226995167,5,6,8.0,5.2,2009,106,27,150,146,84,0
7,2,0.0,1.4816045409242156,5,6,4.0,5.5,2005,106,27,130,112,77,0
7,2,3.2347491740244907,3.254242968705492,4,7,8.0,4.8,2008,104,1,182,11,53,25
6,2,-0.2231435513142097,0.47000362924573563,17,6,2.0,5.4,1979,106,27,68,123,73,36
6,2,-0.2231435513142097,0.26236426446749106,5,6,4.0,5.6,2009,105,27,150,146,84,0
11,0,-0.916290731874155,-0.2231435513142097,5,6,4.0,5.4,2010,105,32,145,195,89,0
11,0,2.91235066461494,2.928523523860541,3,0,1012.0,17.1,2006,62,17,3,40,101,28
11,0,2.791165107812717,2.8094026953624978,3,0,479.0,16.2,2007,1,7,269,61,17,11
8,2,3.091042453358316,4.385769620952716,15,7,4.0,8.3,2010,105,17,181,281,0,8
8,2,-0.916290731874155,4.393213824064446,17,6,1.0,4.5,1979,105,27,68,123,73,36
12,4,-0.35667494393873245,4.393213824064446,17,6,1.0,4.5,1979,105,27,68,123,73,36
12,4,0.09531017980432493,2.8678989020441064,5,6,5.0,5.3,2009,105,27,150,146,84,0
12,4,0.09531017980432493,2.9856819377004897,5,6,4.0,5.3,2005,106,27,130,112,77,0
12,4,3.152736022363656,3.1822118404966093,10,3,3609.0,13.8,2003,19,4,11,294,76,30
11,0,2.747270914255491,2.772588722239781,5,6,4.0,5.1,2010,105,32,145,195,89,0
11,0,2.747270914255491,2.772588722239781,3,0,1772.0,17.7,2004,79,26,174,255,81,21
11,0,1.5260563034950492,1.547562508716013,5,6,4.0,4.4,2010,105,32,145,195,89,0
11,0,3.7612001156935624,3.765840495250065,3,0,7358.0,14.0,2019,110,26,56,133,105,35
4,2,-0.2231435513142097,4.393213824064446,17,6,1.0,4.5,1979,105,27,68,123,73,36
8,2,-1.2039728043259361,4.393213824064446,17,6,1.0,4.5,1979,105,27,68,123,73,36
2,1,4.674696248636701,4.680277658474897,6,1,754.0,8.8,2007,111,34,94,202,113,5
9,2,-0.916290731874155,4.393213824064446,17,6,1.0,4.5,1979,105,27,68,123,73,36
5,2,-0.2231435513142097,4.189654742026425,5,6,3.0,6.0,2009,105,27,150,146,84,0
4,2,0.09531017980432493,4.185098925490565,5,6,3.0,5.9,2005,106,27,130,112,77,0
2,1,-1.6094379124341003,4.393213824064446,17,6,1.0,4.5,1979,105,27,68,123,73,36
2,1,4.157319361383489,4.335982696172475,14,7,60.0,9.9,2007,64,32,156,274,116,7
11,0,3.56953269648137,3.58351893845611,5,6,2.0,5.5,2010,105,32,145,195,89,0
11,0,1.7047480922384253,1.7404661748405046,3,0,241.0,11.1,1997,63,25,189,291,16,8
7,2,3.703768066607687,3.713572066704308,15,7,283.0,11.1,2007,63,15,24,128,26,12
9,2,3.0155349008501706,3.0349529867072724,11,4,248.0,11.9,2006,63,7,104,153,114,4
2,1,4.050044303325521,4.385769620952716,15,7,4.0,8.3,2010,105,17,181,281,0,8
8,2,-1.2039728043259361,4.393213824064446,17,6,1.0,4.5,1979,105,27,68,123,73,36
8,2,3.8815637979434374,3.8897773964808264,11,4,1612.0,10.1,2014,56,30,146,220,116,6
12,4,-0.5108256237659907,4.189654742026425,5,6,3.0,6.0,2009,105,27,150,146,84,0
11,0,2.1041341542702074,2.151762203259462,15,7,127.0,9.4,2010,105,17,181,281,0,8
3,1,0.09531017980432493,4.185098925490565,5,6,3.0,5.9,2005,106,27,130,112,77,0
3,1,0.09531017980432493,1.252762968495368,17,6,2.0,5.3,1979,105,27,68,123,73,36
4,2,0.1823215567939546,4.185098925490565,5,6,3.0,5.9,2005,106,27,130,112,77,0
4,2,0.47000362924573563,4.189654742026425,5,6,3.0,6.0,2009,105,27,150,146,84,0
5,2,-0.5108256237659907,1.252762968495368,17,6,2.0,5.3,1979,105,27,68,123,73,36
11,0,2.4069451083182885,2.451005098112319,5,6,4.0,6.0,2010,105,32,145,195,89,0
11,0,2.6100697927420065,2.624668592163159,3,0,669.0,14.0,2008,118,26,159,250,69,21
6,2,-0.2231435513142097,3.1780538303479458,17,6,4.0,5.4,1979,105,27,68,123,73,36
6,2,3.616308761279101,3.624340932976365,15,7,72.0,5.7,2008,13,33,27,129,27,12
11,0,1.3862943611198906,3.1354942159291497,5,6,3.0,7.0,2010,105,32,145,195,89,0
3,1,-0.6931471805599453,3.1780538303479458,17,6,4.0,5.4,1979,105,27,68,123,73,36
5,2,-1.2039728043259361,3.1780538303479458,17,6,4.0,5.4,1979,105,27,68,123,73,36
11,0,2.2407096892759584,3.1354942159291497,5,6,3.0,7.0,2010,105,32,145,195,89,0
11,0,3.0726933146901194,3.0819099697950434,3,0,668.0,17.5,2015,118,26,255,30,83,30
12,4,0.5877866649021191,3.1780538303479458,17,6,4.0,5.4,1979,105,27,68,123,73,36
12,4,-0.5108256237659907,3.169685580677429,5,6,4.0,4.7,2005,106,27,130,112,77,0
12,4,3.288401887516811,3.3178157727231046,10,3,4609.0,14.7,2004,51,32,234,288,74,25
11,0,-0.6931471805599453,-0.10536051565782628,5,6,4.0,6.1,2010,105,32,145,195,89,0
3,1,3.2068032436339315,3.2188758248682006,6,1,255.0,9.9,2011,119,23,100,182,111,3
7,2,-1.2039728043259361,2.5572273113676265,5,6,2.0,4.9,2005,105,27,130,112,77,0
7,2,-0.6931471805599453,2.5494451709255714,5,6,2.0,5.3,2009,105,27,150,146,84,0
7,2,3.1986731175506815,3.214867803470662,15,7,283.0,10.4,2015,2,21,102,219,40,21
11,0,2.1041341542702074,2.151762203259462,15,7,5.0,6.4,2010,63,17,181,281,0,8
7,2,-0.2231435513142097,1.2237754316221157,5,6,3.0,5.9,2005,105,27,130,112,77,0
7,2,-0.10536051565782628,3.190476350346503,5,6,3.0,6.0,2009,105,27,150,146,84,0
9,2,2.2512917986064953,2.2925347571405443,14,7,3.0,5.6,2007,101,32,156,274,116,7
9,2,-1.6094379124341003,1.9459101490553132,17,6,3.0,8.0,1979,105,27,68,123,73,36
11,0,2.6461747973841225,2.681021528714291,5,6,3.0,5.5,2010,105,32,145,195,89,0
11,0,3.261935314328648,3.2733640101522705,3,0,1247.0,13.8,2008,73,26,140,234,64,21
6,2,-1.6094379124341003,1.2237754316221157,5,6,3.0,5.9,2005,105,27,130,112,77,0
6,2,3.673765816303888,3.6838669122903918,15,7,247.0,9.9,2008,63,15,43,141,32,14
6,2,-0.2231435513142097,1.9459101490553132,17,6,3.0,8.0,1979,105,27,68,123,73,36
6,2,-1.6094379124341003,1.9459101490553132,17,6,3.0,8.0,1979,105,27,68,123,73,36
9,2,-1.2039728043259361,1.9459101490553132,17,6,3.0,8.0,1979,105,27,68,123,73,36
5,1,3.342861804649192,3.3603753871419,6,1,1153.0,12.4,2007,6,0,257,74,19,10
11,0,2.3513752571634776,2.379546134130174,3,0,1182.0,17.0,2004,6,26,178,260,81,21
11,0,1.62924053973028,1.667706820558076,5,6,4.0,6.3,2010,105,32,145,195,89,0
11,0,0.3364722366212129,0.5877866649021191,17,6,3.0,5.5,1979,105,27,68,123,73,36
11,0,0.47000362924573563,0.6418538861723947,5,6,4.0,6.0,2010,105,32,145,195,89,0
11,0,2.928523523860541,2.9391619220655967,3,0,490.0,9.6,2013,2,26,261,41,85,30
11,0,-1.2039728043259361,-0.916290731874155,17,6,3.0,8.0,1979,105,27,68,123,73,36
12,4,-0.6931471805599453,3.1780538303479458,5,6,3.0,4.8,2005,106,27,130,112,77,0
12,4,-0.35667494393873245,3.190476350346503,5,6,3.0,6.0,2009,105,27,150,146,84,0
8,2,2.9601050959108397,2.9806186357439426,11,4,252.0,12.7,2014,63,21,146,215,116,6
6,2,0.0,3.190476350346503,5,6,3.0,6.0,2009,105,27,150,146,84,0
11,0,2.163323025660538,2.2082744135228043,5,6,2.0,5.9,2010,105,32,145,195,89,0
11,0,2.8390784635086144,2.856470206220483,3,0,307.0,13.8,2009,120,17,49,140,37,16
9,2,2.9231615807191558,2.9496883350525844,15,7,1020.0,9.6,2010,105,17,181,281,0,8
8,2,-0.6931471805599453,3.190476350346503,5,6,3.0,6.0,2009,105,27,150,146,84,0
5,2,3.711130063048756,3.7232808808312687,15,7,1208.0,12.9,2012,50,28,91,204,39,21
11,0,2.681021528714291,2.7013612129514133,14,7,4.0,5.8,2007,101,32,156,274,116,7
11,0,1.8562979903656263,1.9021075263969205,5,6,4.0,5.2,2010,105,32,145,195,89,0
11,0,2.772588722239781,2.785011242238338,3,0,698.0,11.3,2005,118,26,179,263,81,20
7,2,-0.10536051565782628,3.1780538303479458,5,6,3.0,4.8,2005,106,27,130,112,77,0
7,2,-0.10536051565782628,1.0986122886681098,5,6,7.0,7.0,2009,105,27,150,146,84,0
7,2,3.3068867021909143,3.3214324131932926,4,7,6.0,4.8,2008,104,1,182,11,53,25
4,2,-1.2039728043259361,-0.6931471805599453,5,6,3.0,10.5,2005,105,27,130,112,77,0
11,0,-0.10536051565782628,0.4054651081081644,5,6,7.0,6.8,2009,105,27,150,146,84,0
11,0,0.0,0.3364722366212129,5,6,5.0,6.1,2005,105,27,130,112,77,0
11,0,3.091042453358316,3.109060958860994,3,0,1178.0,13.6,2015,6,21,249,47,83,30
3,1,3.8897773964808264,3.899950424193877,6,1,2242.0,9.8,1992,45,29,74,150,109,3
11,0,1.7227665977411035,1.7404661748405046,5,6,3.0,8.0,2010,105,32,145,195,89,0
12,4,-0.10536051565782628,1.4586150226995167,5,6,4.0,5.0,2005,105,27,130,112,77,0
12,4,-0.10536051565782628,1.4586150226995167,5,6,5.0,5.5,2009,105,27,150,146,84,0
12,4,3.1986731175506815,3.2268439945173775,10,3,3411.0,17.4,2005,19,4,262,305,75,26
11,0,-1.2039728043259361,-0.5108256237659907,5,6,3.0,7.6,2010,105,32,145,195,89,0
11,0,2.3978952727983707,2.424802725718295,3,0,1923.0,17.8,2005,74,6,171,264,81,21
6,2,0.09531017980432493,2.3513752571634776,5,6,3.0,5.5,2005,105,27,130,112,77,0
6,2,0.09531017980432493,2.341805806147327,5,6,4.0,6.7,2009,105,27,150,146,84,0
11,0,2.3608540011180215,2.4069451083182885,5,6,3.0,6.1,2010,105,32,145,195,89,0
11,0,2.8791984572980396,2.9069010598473755,3,0,671.0,14.3,2006,118,31,142,236,64,21
9,2,2.7212954278522306,2.7536607123542622,14,7,4.0,6.3,2007,105,32,156,274,116,7
11,0,1.0986122886681098,1.252762968495368,5,6,4.0,6.5,2010,105,32,145,195,89,0
8,2,3.095577608523707,3.1135153092103742,11,4,246.0,11.9,2006,63,7,104,153,114,4
11,0,1.840549633397487,1.8870696490323797,14,7,43.0,9.2,2007,101,32,156,274,116,7
11,0,1.1314021114911006,1.252762968495368,5,6,5.0,6.2,2010,105,32,145,195,89,0
11,0,2.9338568698359038,2.9444389791664403,3,0,2285.0,16.3,2004,45,7,233,15,100,25
4,2,-0.10536051565782628,2.653241964607215,5,6,3.0,5.3,2005,105,27,130,112,77,0
4,2,-0.2231435513142097,2.6461747973841225,5,6,4.0,5.6,2009,105,27,150,146,84,0
5,2,-1.6094379124341003,-0.2231435513142097,5,6,2.0,5.3,2009,105,27,150,146,84,0
5,2,3.6584202466292277,3.6712245188752153,15,7,806.0,10.6,2007,82,15,24,128,26,12
11,0,2.72785282839839,2.747270914255491,3,0,479.0,14.7,2004,1,7,272,58,17,11
11,0,2.747270914255491,2.760009940032921,5,6,3.0,6.5,2010,105,32,145,195,89,0
11,0,2.747270914255491,2.766319109226186,3,0,672.0,14.7,1990,118,26,160,262,81,21
7,2,3.292126286607793,3.3068867021909143,15,7,223.0,7.3,2008,63,33,27,129,27,12
11,0,1.2237754316221157,1.308332819650179,3,0,45.0,11.7,1997,101,25,189,291,16,8
11,0,3.254242968705492,3.258096538021482,3,0,702.0,14.4,2014,118,21,252,52,83,30
11,0,1.667706820558076,1.6863989535702288,5,6,4.0,7.4,2010,105,32,145,195,89,0
11,0,2.3608540011180215,2.388762789235098,5,6,3.0,6.6,2010,105,32,145,195,89,0
11,0,2.379546134130174,2.388762789235098,3,0,1763.0,16.4,2008,79,26,140,235,65,21
11,0,3.0819099697950434,3.095577608523707,6,1,308.0,9.4,2003,26,7,23,122,22,11
11,0,1.4350845252893227,1.5040773967762742,5,6,2.0,7.5,2010,105,32,145,195,89,0
7,2,3.2068032436339315,3.2188758248682006,15,7,216.0,10.3,2008,11,15,43,141,32,14
7,2,-0.916290731874155,3.9435216724875173,5,6,2.0,4.3,2005,106,27,130,112,77,0
11,0,3.0492730404820207,3.0633909220278057,3,0,317.0,11.7,2007,2,30,211,309,88,24
6,2,-0.916290731874155,4.039536325727106,5,6,3.0,5.6,2009,106,27,150,146,84,0
6,2,3.9815490680767565,3.9889840465642745,2,7,1317.0,11.7,2010,73,15,76,194,37,21
11,0,2.0541237336955462,2.0918640616783932,5,6,5.0,6.5,2010,105,32,145,195,89,0
11,0,3.3141860046725258,3.3250360206965914,3,0,678.0,10.9,2015,118,27,259,28,85,30
9,2,2.4069451083182885,2.4336133554004498,14,7,40.0,10.1,2007,101,32,156,274,116,7
6,2,-0.6931471805599453,3.9435216724875173,5,6,2.0,4.3,2005,106,27,130,112,77,0
11,0,1.7578579175523736,3.126760535960395,5,6,4.0,6.1,2010,105,32,145,195,89,0
8,2,4.200204952921578,4.204692619390966,11,4,1557.0,10.4,2014,56,21,146,215,116,6
11,0,3.122364924487357,3.1354942159291497,3,0,1907.0,12.8,2005,74,17,177,261,81,21
4,2,-0.35667494393873245,3.9435216724875173,5,6,2.0,4.3,2005,106,27,130,112,77,0
9,2,3.250374491927572,3.265759410767051,11,4,990.0,10.4,2006,105,7,104,153,114,4
6,2,0.47000362924573563,3.9435216724875173,5,6,2.0,4.3,2005,106,27,130,112,77,0
6,2,0.0,3.6082115510464816,5,6,4.0,4.9,2009,106,27,150,146,84,0
6,2,3.299533727885655,3.3141860046725258,4,7,5270.0,10.9,2008,104,1,182,11,53,25
11,0,2.163323025660538,2.186051276738094,5,6,3.0,6.9,2010,105,32,145,195,89,0
11,0,2.4159137783010487,2.4423470353692043,3,0,1255.0,13.3,2004,95,26,172,276,81,21
11,0,0.5306282510621704,0.7419373447293773,5,6,3.0,7.9,2010,105,32,145,195,89,0
11,0,0.09531017980432493,0.1823215567939546,5,6,3.0,11.9,2010,105,32,145,195,89,0
5,1,3.104586678466073,3.126760535960395,6,1,258.0,10.0,2011,119,23,100,182,111,3
7,2,-1.6094379124341003,2.617395832834079,5,6,5.0,6.0,2009,105,27,150,146,84,0
7,2,4.185098925490565,4.191168746857641,11,4,3231.0,14.6,2015,67,24,125,197,44,22
3,1,3.380994674344636,3.3945083935113587,6,1,197.0,10.0,2006,11,27,181,302,4,7
11,0,-0.916290731874155,-0.35667494393873245,5,6,5.0,6.4,2010,106,32,145,195,89,0
11,0,3.8264651170664994,3.832979798087693,3,0,378.0,8.0,1996,120,17,88,163,43,21
3,1,0.9162907318741551,3.2268439945173775,5,6,5.0,5.8,2009,105,27,150,146,84,0
12,4,-0.5108256237659907,3.6838669122903918,5,6,4.0,4.7,2005,105,27,130,112,77,0
4,1,-0.35667494393873245,3.2268439945173775,5,6,5.0,5.8,2009,105,27,150,146,84,0
11,0,3.1441522786722644,3.1570004211501135,3,0,677.0,10.3,1993,118,17,166,266,81,21
11,0,-0.6931471805599453,-0.35667494393873245,5,6,4.0,6.5,2010,105,32,145,195,89,0
11,0,-0.10536051565782628,0.0,5,6,3.0,9.9,2010,105,32,145,195,89,0
7,2,2.6741486494265287,2.7013612129514133,15,7,5.0,7.6,2008,63,33,27,129,27,12
8,2,3.202746442938317,3.2228678461377385,15,7,125.0,9.3,2010,105,17,181,281,0,8
4,2,0.3364722366212129,3.6838669122903918,5,6,4.0,4.7,2005,105,27,130,112,77,0
4,2,0.5306282510621704,3.2268439945173775,5,6,5.0,5.8,2009,105,27,150,146,84,0
4,2,3.7796338173824005,3.7887247890836524,4,7,4450.0,12.4,2011,40,12,39,158,98,34
6,2,-0.5108256237659907,0.9932517730102834,5,6,4.0,5.6,2009,106,27,150,146,84,0
3,1,0.9162907318741551,3.2068032436339315,5,6,3.0,10.7,2010,105,32,145,195,89,0
12,4,0.09531017980432493,1.8870696490323797,5,6,4.0,4.9,2005,106,27,130,112,77,0
12,4,3.2228678461377385,3.254242968705492,10,3,3620.0,18.0,2006,19,4,262,305,75,26
12,4,0.26236426446749106,1.0986122886681098,5,6,4.0,5.4,2009,106,27,150,146,84,0
4,2,-0.6931471805599453,3.55820113047182,5,6,3.0,4.7,2005,106,27,130,112,77,0
2,1,2.9231615807191558,3.2809112157876537,14,7,44.0,9.3,2007,101,32,156,274,116,7
6,2,2.2512917986064953,2.312535423847214,15,7,252.0,9.4,2008,63,33,27,129,27,12
11,0,2.714694743820879,2.747270914255491,3,0,474.0,13.9,2006,1,27,270,56,17,11
11,0,0.47000362924573563,0.6931471805599453,5,6,3.0,4.6,2010,105,32,145,195,89,0
11,0,-0.35667494393873245,0.09531017980432493,5,6,3.0,4.6,2010,105,32,145,195,89,0
8,2,1.9315214116032138,3.2809112157876537,14,7,44.0,9.3,2007,101,32,156,274,116,7
11,0,0.1823215567939546,2.681021528714291,5,6,3.0,6.6,2010,105,32,145,195,89,0
7,2,3.4719664525503626,3.481240089335692,15,7,291.0,11.7,2008,27,21,186,298,8,7
5,1,2.33214389523559,2.3702437414678603,6,1,1398.0,8.3,2010,31,10,22,0,15,11
11,0,2.533696813957432,2.681021528714291,5,6,3.0,6.6,2010,105,32,145,195,89,0
11,0,2.6461747973841225,2.667228206581955,3,0,1031.0,11.6,2013,62,17,238,54,83,30
11,0,2.667228206581955,2.7013612129514133,3,0,1778.0,16.6,2007,79,17,134,221,62,21
11,0,0.47000362924573563,0.6931471805599453,5,6,4.0,5.2,2010,105,32,145,195,89,0
11,0,1.8870696490323797,1.9021075263969205,15,7,3.0,7.3,2010,105,17,181,281,0,8
6,2,-0.5108256237659907,3.55820113047182,5,6,3.0,4.7,2005,106,27,130,112,77,0
6,2,3.3568971227655755,3.370738174177447,15,7,3314.0,11.9,2015,81,16,50,148,34,16
8,2,3.214867803470662,3.2308043957334744,11,4,701.0,7.0,2004,7,27,81,149,106,3
11,0,2.2407096892759584,2.2512917986064953,5,6,3.0,9.4,2010,105,32,145,195,89,0
4,2,-0.35667494393873245,1.2809338454620642,5,6,2.0,5.5,2005,106,27,130,112,77,0
4,2,-0.2231435513142097,3.681351187693145,5,6,4.0,4.5,2009,105,27,150,146,84,0
4,2,3.624340932976365,3.634951112088381,4,7,3727.0,12.4,2011,33,4,214,109,69,30
7,2,-0.5108256237659907,-0.10536051565782628,5,6,2.0,4.8,2005,106,27,130,112,77,0
7,2,3.261935314328648,3.2771447329921766,15,7,638.0,6.1,2008,63,15,43,141,32,14
11,0,-0.10536051565782628,0.0,5,6,5.0,6.7,2010,105,32,145,195,89,0
11,0,3.3843902633457743,3.3877743613300146,3,0,2378.0,16.8,2009,45,17,248,322,102,28
11,0,2.0014800002101243,2.0412203288596382,5,6,2.0,6.4,2010,105,32,145,195,89,0
11,0,3.0633909220278057,3.0726933146901194,3,0,671.0,15.7,2002,118,26,204,310,86,24
9,2,3.246490991901174,3.265759410767051,15,7,5.0,6.0,2010,63,17,181,281,0,8
11,0,2.424802725718295,2.451005098112319,5,6,4.0,5.9,2010,105,32,145,195,89,0
11,0,3.5779478934066544,3.586292865338835,3,0,1422.0,14.5,2015,6,27,259,34,83,30
7,2,3.254242968705492,3.265759410767051,15,7,154.0,6.3,2008,13,21,44,138,33,15
7,2,-1.2039728043259361,3.258096538021482,5,6,2.0,6.2,2005,105,27,130,112,77,0
11,0,2.028148247292285,2.066862759472976,14,7,3.0,5.3,2007,105,32,156,274,116,7
11,0,1.840549633397487,1.916922612182061,5,6,5.0,6.0,2010,105,32,145,195,89,0
11,0,2.9069010598473755,2.9231615807191558,3,0,666.0,16.0,2004,118,17,169,268,81,21
8,2,2.028148247292285,2.0794415416798357,14,7,64.0,9.4,2007,64,32,156,274,116,7
7,2,3.054001181677967,3.068052935133617,15,7,729.0,9.9,2012,15,0,9,113,24,12
11,0,-0.6931471805599453,-0.2231435513142097,5,6,4.0,6.8,2010,105,32,145,195,89,0
9,2,3.3463891451671604,3.3638415951183864,11,4,1658.0,12.7,2009,108,2,116,190,115,5
11,0,0.5306282510621704,0.5877866649021191,5,6,3.0,9.7,2010,105,32,145,195,89,0
8,2,3.068052935133617,3.0819099697950434,11,4,245.0,11.3,2006,63,7,104,153,114,4
5,1,-0.5108256237659907,5.5093883366279774,17,6,4.0,5.8,1979,105,27,68,123,73,36
5,1,3.1612467120315646,3.186352633162641,15,7,245.0,9.6,2010,63,17,181,281,0,8
11,0,-1.2039728043259361,-0.2231435513142097,5,6,4.0,4.4,2010,105,32,145,195,89,0
11,0,2.7788192719904172,2.797281334830153,3,0,355.0,7.1,2005,2,22,225,319,85,25
11,0,2.970414465569701,2.9806186357439426,3,0,2375.0,15.8,2006,45,17,239,17,98,26
11,0,-0.2231435513142097,0.0,5,6,3.0,8.3,2010,105,32,145,195,89,0
7,2,4.421247347827163,4.42484663185681,15,7,3807.0,12.5,2017,76,30,92,212,40,21
7,2,-0.6931471805599453,3.929862923556477,5,6,4.0,6.3,2005,106,27,130,112,77,0
6,2,-0.916290731874155,5.5093883366279774,17,6,4.0,5.8,1979,105,27,68,123,73,36
7,2,0.09531017980432493,1.2809338454620642,17,6,1.0,5.3,1979,105,27,68,123,73,36
7,2,3.4965075614664802,3.5085558999826545,15,7,1120.0,9.3,2007,63,15,24,128,26,12
11,0,2.0794415416798357,2.1162555148025524,3,0,1257.0,14.8,2005,73,7,14,83,26,11
11,0,-0.2231435513142097,0.26236426446749106,17,6,4.0,6.1,1991,105,27,119,69,91,0
11,0,2.128231705849268,2.163323025660538,3,0,683.0,16.3,2005,113,27,269,60,17,11
11,0,2.6026896854443837,2.624668592163159,3,0,1108.0,15.9,2004,62,17,226,321,83,25
11,0,-0.6931471805599453,-0.35667494393873245,17,6,4.0,7.1,1991,105,27,119,69,91,0
11,0,2.8903717578961645,2.9014215940827497,3,0,66.0,11.3,2005,64,7,14,85,26,11
7,2,3.380994674344636,3.391147045808654,15,7,224.0,6.9,2008,63,33,27,129,27,12
7,2,-1.2039728043259361,3.9871304779149512,17,6,1.0,6.5,1979,105,27,68,123,73,36
8,2,-1.6094379124341003,1.8082887711792655,17,6,4.0,8.4,1979,105,27,68,123,73,36
8,2,2.8791984572980396,2.9014215940827497,14,7,5.0,7.0,2007,101,32,156,274,116,7
4,2,1.1314021114911006,1.8082887711792655,17,6,4.0,8.4,1979,105,27,68,123,73,36
11,0,-0.916290731874155,-0.5108256237659907,17,6,3.0,8.3,1979,105,27,68,123,73,36
11,0,1.2809338454620642,1.33500106673234,14,7,4.0,5.6,2007,101,32,156,274,116,7
8,2,-1.2039728043259361,3.367295829986474,17,6,1.0,6.8,1979,105,27,68,123,73,36
3,1,2.760009940032921,3.720862499966987,15,7,1155.0,11.2,2007,6,7,113,205,116,4
11,0,-1.2039728043259361,-0.35667494393873245,5,6,4.0,5.7,2010,105,32,145,195,89,0
11,0,2.6602595372658615,2.681021528714291,3,0,1791.0,17.3,2005,79,27,158,247,66,23
11,0,0.5306282510621704,0.6418538861723947,5,6,4.0,5.5,2010,105,32,145,195,89,0
11,0,4.894101477840304,4.895598484107897,7,1,3447.0,10.1,1986,46,12,127,297,56,24
2,1,5.159629846774143,5.162497643405501,13,5,2258.0,12.5,2013,45,30,2,238,17,8
11,0,2.884800712846709,2.9014215940827497,3,0,1030.0,12.2,2005,22,27,176,269,81,21
11,0,0.5306282510621704,0.6418538861723947,5,6,3.0,7.2,2010,105,32,145,195,89,0
11,0,0.4054651081081644,0.47000362924573563,5,6,3.0,11.3,2010,105,32,145,195,89,0
4,2,0.47000362924573563,3.367295829986474,17,6,1.0,6.8,1979,105,27,68,123,73,36
9,2,-0.916290731874155,3.367295829986474,17,6,1.0,6.8,1979,105,27,68,123,73,36
9,2,2.954910279033736,2.975529566236472,15,7,1082.0,9.3,2010,101,17,181,281,0,8
7,2,-0.916290731874155,3.367295829986474,17,6,1.0,6.8,1979,105,27,68,123,73,36
7,2,-1.2039728043259361,4.634728988229636,5,6,3.0,5.0,2009,105,27,150,146,84,0
11,0,-0.5108256237659907,-0.5108256237659907,5,6,3.0,11.5,2010,105,32,145,195,89,0
8,2,-1.2039728043259361,3.367295829986474,17,6,1.0,6.8,1979,105,27,68,123,73,36
8,2,3.202746442938317,3.720862499966987,15,7,1155.0,11.2,2007,6,7,113,205,116,4
6,2,0.5306282510621704,4.634728988229636,5,6,3.0,5.0,2009,105,27,150,146,84,0
11,0,-0.5108256237659907,-0.10536051565782628,5,6,3.0,6.4,2010,105,32,145,195,89,0
11,0,3.1441522786722644,3.152736022363656,3,0,1000.0,14.3,2006,62,6,168,272,81,21
11,0,3.4657359027997265,3.475067230228611,3,0,310.0,11.9,1992,120,26,111,152,46,20
11,0,1.0296194171811581,1.1314021114911006,5,6,3.0,5.9,2010,105,32,145,195,89,0
11,0,1.0986122886681098,1.1314021114911006,5,6,3.0,5.7,2010,105,32,145,195,89,0
11,0,2.8449093838194073,2.856470206220483,3,0,669.0,13.3,2000,118,12,206,299,87,24
11,0,0.0,0.4054651081081644,5,6,3.0,10.8,2010,105,32,145,195,89,0
4,2,-0.5108256237659907,2.8390784635086144,5,6,3.0,5.5,2005,106,27,130,112,77,0
6,2,-0.6931471805599453,2.8390784635086144,5,6,3.0,5.8,2009,105,27,150,146,84,0
5,2,0.3364722366212129,2.990719731730447,17,6,2.0,5.4,1979,105,27,68,123,73,36
3,1,0.4054651081081644,2.8390784635086144,5,6,3.0,5.8,2009,105,27,150,146,84,0
7,2,0.09531017980432493,2.990719731730447,17,6,2.0,5.4,1979,105,27,68,123,73,36
7,2,0.1823215567939546,2.8390784635086144,5,6,3.0,5.5,2005,106,27,130,112,77,0
7,2,0.09531017980432493,2.8390784635086144,5,6,3.0,5.8,2009,105,27,150,146,84,0
