Berth Name,Terminal Name,Time At Berth,Time At Port,Vessel Type - Generic,Commercial Market,Voyage Distance Travelled,Voyage Speed Average,Imo,Voyage Origin Port
5,Oil and Products Terminal,0.9,24.3,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.0,9503512,SINES
7,Oil and Products Terminal,9.5,9.9,Oil Products Tanker,WET BULK,3.0,5.6,9428671,SETUBAL
7,Oil and Products Terminal,0.2,7.0,Tug,SUPPORTING VESSELS,3.0,8.0,7626085,SINES
Container,Container Terminal XXI,14.1,14.6,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,5.5,9525443,SINES
Container,Container Terminal XXI,26.1,26.4,Container Ship,CONTAINER SHIPS,1247.0,13.8,9351579,NAPOLI
Container,Container Terminal XXI,0.5,14.3,Tug,SUPPORTING VESSELS,4.0,6.9,9803821,SINES
Container,Container Terminal XXI,0.3,0.5,Tug,SUPPORTING VESSELS,3.0,10.7,9803821,SINES
4,Oil and Products Terminal,0.2,3.4,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,5.9,9319179,SINES
4,Oil and Products Terminal,39.4,39.8,Oil/Chemical Tanker,WET BULK,247.0,9.9,9373137,LEIXOES
4,Oil and Products Terminal,0.8,7.0,Tug,SUPPORTING VESSELS,3.0,8.0,7626085,SINES
4,Oil and Products Terminal,0.2,7.0,Tug,SUPPORTING VESSELS,3.0,8.0,7626085,SINES
7,Oil and Products Terminal,0.3,7.0,Tug,SUPPORTING VESSELS,3.0,8.0,7626085,SINES
3,Multi Purpose Terminal,0.2,3.6,Tug,SUPPORTING VESSELS,4.0,8.6,9803821,SINES
3,Multi Purpose Terminal,28.3,28.8,General Cargo,DRY BREAKBULK,1153.0,12.4,9402043,ANTWERP
Container,Container Terminal XXI,10.5,10.8,Container Ship,CONTAINER SHIPS,1182.0,17.0,9279977,ANTWERP
Container,Container Terminal XXI,5.1,5.3,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,6.3,9525443,SINES
Container,Container Terminal XXI,0.5,0.7,Tug,SUPPORTING VESSELS,5.0,7.6,9803821,SINES
Container,Container Terminal XXI,1.4,1.8,Tug,SUPPORTING VESSELS,3.0,5.5,7626085,SINES
Container,Container Terminal XXI,1.6,1.9,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,6.0,9525443,SINES
Container,Container Terminal XXI,18.7,18.9,Container Ship,CONTAINER SHIPS,490.0,9.6,9618276,ALGECIRAS
Container,Container Terminal XXI,0.3,0.4,Tug,SUPPORTING VESSELS,3.0,8.0,7626085,SINES
1A,Multi Purpose Terminal,23.2,23.7,LPG Tanker,LPG CARRIERS,804.0,9.7,9876335,PONTA DELGADA
Sines LNG,REN Atlantico Terminal LNG,0.5,24.0,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,4.8,9319179,SINES ANCH
Sines LNG,REN Atlantico Terminal LNG,0.7,24.3,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.0,9503512,SINES
6,Oil and Products Terminal,19.3,19.7,LPG Tanker,LPG CARRIERS,252.0,12.7,9697507,LEIXOES
4,Oil and Products Terminal,1.0,24.3,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.0,9503512,SINES
Container,Container Terminal XXI,8.7,9.1,Fire Fighting Vessel,SUPPORTING VESSELS,2.0,5.9,9525443,SINES
Container,Container Terminal XXI,0.3,0.6,Tug,SUPPORTING VESSELS,4.0,7.2,9803821,SINES ANCH
Container,Container Terminal XXI,17.1,17.4,Container Ship,CONTAINER SHIPS,307.0,13.8,9433157,VIGO
7,Oil and Products Terminal,18.6,19.1,Oil/Chemical Tanker,WET BULK,1020.0,9.6,9555084,SINES
6,Oil and Products Terminal,0.5,24.3,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.0,9503512,SINES
3,Oil and Products Terminal,40.9,41.4,Oil/Chemical Tanker,WET BULK,1208.0,12.9,9459022,IJMUIDEN
Container,Container Terminal XXI,14.6,14.9,Oil Products Tanker,WET BULK,4.0,5.8,9428671,SETUBAL
Container,Container Terminal XXI,6.4,6.7,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,5.2,9525443,SINES
Container,Container Terminal XXI,6.3,6.5,Tug,SUPPORTING VESSELS,3.0,4.5,9803821,SINES
Container,Container Terminal XXI,16.0,16.2,Container Ship,CONTAINER SHIPS,698.0,11.3,9290402,VALENCIA
5,Oil and Products Terminal,0.9,24.0,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,4.8,9319179,SINES ANCH
5,Oil and Products Terminal,0.9,3.0,Fire Fighting Vessel,SUPPORTING VESSELS,7.0,7.0,9503512,SINES
5,Oil and Products Terminal,27.3,27.7,Crude Oil Tanker,WET BULK,6.0,4.8,9400980,SIKKA
2,Oil and Products Terminal,0.3,0.5,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,10.5,9319179,SINES
Container,Container Terminal XXI,0.9,1.5,Fire Fighting Vessel,SUPPORTING VESSELS,7.0,6.8,9503512,SINES
Container,Container Terminal XXI,1.0,1.4,Fire Fighting Vessel,SUPPORTING VESSELS,5.0,6.1,9319179,SINES
Container,Container Terminal XXI,22.0,22.4,Container Ship,CONTAINER SHIPS,1178.0,13.6,9723253,ANTWERP
1B,Multi Purpose Terminal,48.9,49.4,General Cargo,DRY BREAKBULK,2242.0,9.8,9057214,HAIFA
Container,Container Terminal XXI,4.9,5.1,Tug,SUPPORTING VESSELS,3.0,11.5,9803821,SINES
Container,Container Terminal XXI,5.6,5.7,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,8.0,9525443,SINES
Sines LNG,REN Atlantico Terminal LNG,0.9,4.3,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,5.0,9319179,SINES
Sines LNG,REN Atlantico Terminal LNG,0.9,4.3,Fire Fighting Vessel,SUPPORTING VESSELS,5.0,5.5,9503512,SINES
Sines LNG,REN Atlantico Terminal LNG,24.5,25.2,LNG Tanker,LNG CARRIERS,3411.0,17.4,9267003,BONNY
Container,Container Terminal XXI,0.3,0.6,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,7.6,9525443,SINES
Container,Container Terminal XXI,11.0,11.3,Container Ship,CONTAINER SHIPS,1923.0,17.8,9295177,NEMRUT
Container,Container Terminal XXI,0.4,0.7,Tug,SUPPORTING VESSELS,2.0,7.2,9803821,SINES
4,Oil and Products Terminal,1.1,10.5,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,5.5,9319179,SINES
4,Oil and Products Terminal,1.1,10.4,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,6.7,9503512,SINES
4,Oil and Products Terminal,30.5,31.0,Crude Oil Tanker,WET BULK,1353.0,11.7,9767340,AUGUSTA
Container,Container Terminal XXI,10.6,11.1,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.1,9525443,SINES
Container,Container Terminal XXI,17.8,18.3,Container Ship,CONTAINER SHIPS,671.0,14.3,9326768,VALENCIA
7,Oil and Products Terminal,15.2,15.7,Oil Products Tanker,WET BULK,4.0,6.3,9428671,SINES
Container,Container Terminal XXI,10.8,11.3,Tug,SUPPORTING VESSELS,2.0,5.8,9803821,SINES
Container,Container Terminal XXI,3.0,3.5,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,6.5,9525443,SINES
Container,Container Terminal XXI,3.1,3.2,Tug,SUPPORTING VESSELS,4.0,6.2,9803821,SINES
Container,Container Terminal XXI,22.2,22.5,Container Ship,CONTAINER SHIPS,987.0,13.2,9745653,LE HAVRE
6,Oil and Products Terminal,22.1,22.5,LPG Tanker,LPG CARRIERS,246.0,11.9,9355290,LEIXOES
Container,Container Terminal XXI,6.3,6.6,Oil Products Tanker,WET BULK,43.0,9.2,9428671,SETUBAL
Container,Container Terminal XXI,3.1,3.5,Fire Fighting Vessel,SUPPORTING VESSELS,5.0,6.2,9525443,SINES
Container,Container Terminal XXI,3.2,3.4,Tug,SUPPORTING VESSELS,4.0,6.6,9803821,SINES
Container,Container Terminal XXI,18.8,19.0,Container Ship,CONTAINER SHIPS,2285.0,16.3,9285990,HAIFA
Container,Container Terminal XXI,1.3,1.5,Tug,SUPPORTING VESSELS,3.0,10.4,9803821,SINES
2,Oil and Products Terminal,0.9,14.2,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,5.3,9319179,SINES
2,Oil and Products Terminal,0.8,14.1,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,5.6,9503512,SINES
2,Oil and Products Terminal,34.7,35.0,Crude Oil Tanker,WET BULK,540.0,11.1,9920497,ARZEW
3,Oil and Products Terminal,0.2,0.8,Fire Fighting Vessel,SUPPORTING VESSELS,2.0,5.3,9503512,SINES
3,Oil and Products Terminal,38.8,39.3,Oil/Chemical Tanker,WET BULK,806.0,10.6,9373230,PONTA DELGADA
Container,Container Terminal XXI,15.3,15.6,Container Ship,CONTAINER SHIPS,479.0,14.7,9246566,AGADIR
Container,Container Terminal XXI,0.3,0.5,Tug,SUPPORTING VESSELS,3.0,7.2,9803821,SINES
Container,Container Terminal XXI,15.6,15.8,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.5,9525443,SINES
Container,Container Terminal XXI,15.6,15.9,Container Ship,CONTAINER SHIPS,672.0,14.7,8715857,VALENCIA
5,Oil and Products Terminal,26.9,27.3,Oil/Chemical Tanker,WET BULK,223.0,7.3,9308558,LEIXOES
Container,Container Terminal XXI,4.1,4.4,Tug,SUPPORTING VESSELS,2.0,7.1,9803821,SINES
Container,Container Terminal XXI,3.4,3.7,Container Ship,CONTAINER SHIPS,45.0,11.7,9150080,SETUBAL
Container,Container Terminal XXI,0.7,0.9,Tug,SUPPORTING VESSELS,6.0,8.5,9803821,SINES
Container,Container Terminal XXI,25.9,26.0,Container Ship,CONTAINER SHIPS,702.0,14.4,9605267,VALENCIA
Container,Container Terminal XXI,5.3,5.4,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,7.4,9525443,SINES
Container,Container Terminal XXI,10.6,10.9,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.6,9525443,SINES
Container,Container Terminal XXI,0.3,0.5,Tug,SUPPORTING VESSELS,4.0,7.4,9803821,SINES
Container,Container Terminal XXI,10.8,10.9,Container Ship,CONTAINER SHIPS,1763.0,16.4,9351581,PIRAEUS
Container,Container Terminal XXI,21.8,22.1,General Cargo,DRY BREAKBULK,308.0,9.4,9223904,CASABLANCA
Container,Container Terminal XXI,4.2,4.5,Fire Fighting Vessel,SUPPORTING VESSELS,2.0,7.5,9525443,SINES
Container,Container Terminal XXI,4.1,4.4,Tug,SUPPORTING VESSELS,1.0,6.1,9803821,SINES
Container,Container Terminal XXI,1.9,2.1,Tug,SUPPORTING VESSELS,3.0,9.0,9803821,SINES
5,Oil and Products Terminal,24.7,25.0,Oil/Chemical Tanker,WET BULK,216.0,10.3,9373137,AVEIRO
5,Oil and Products Terminal,0.4,51.6,Fire Fighting Vessel,SUPPORTING VESSELS,2.0,4.3,9319179,SINES ANCH
Container,Container Terminal XXI,21.1,21.4,Container Ship,CONTAINER SHIPS,317.0,11.7,9315214,ALGECIRAS
Container,Container Terminal XXI,0.4,0.6,Tug,SUPPORTING VESSELS,4.0,7.7,9803821,SINES
Container,Container Terminal XXI,0.7,0.9,Tug,SUPPORTING VESSELS,3.0,10.2,9803821,SINES
4,Oil and Products Terminal,0.4,56.8,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,5.6,9503512,SINES ANCH
4,Oil and Products Terminal,53.6,54.0,Chemical Tanker,WET BULK,1317.0,11.7,9451733,NAPOLI
Container,Container Terminal XXI,7.8,8.1,Fire Fighting Vessel,SUPPORTING VESSELS,5.0,6.5,9525443,SINES
Container,Container Terminal XXI,0.6,0.8,Tug,SUPPORTING VESSELS,4.0,7.3,9803821,SINES
Container,Container Terminal XXI,27.5,27.8,Container Ship,CONTAINER SHIPS,678.0,10.9,9702261,VALENCIA
7,Oil and Products Terminal,11.1,11.4,Oil Products Tanker,WET BULK,40.0,10.1,9428671,SETUBAL
Container,Container Terminal XXI,0.6,0.7,Tug,SUPPORTING VESSELS,3.0,10.6,9803821,SINES
4,Oil and Products Terminal,0.5,51.6,Fire Fighting Vessel,SUPPORTING VESSELS,2.0,4.3,9319179,SINES ANCH
